danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,playlist,genre,key_0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,,
0.204780011,0.035670912,0.492737782,1,0.025630252,0.972891499,0.047861507,0.043759116,0.018325434,0.518384085,audio_features,4O7q4mtcvtiakSjbZ6gsnw,spotify:track:4O7q4mtcvtiakSjbZ6gsnw,https://api.spotify.com/v1/tracks/4O7q4mtcvtiakSjbZ6gsnw,https://api.spotify.com/v1/audio-analysis/4O7q4mtcvtiakSjbZ6gsnw,0.167341948,0.75,"Sonata for Piano and Violin in A Major, FW 8: I. Allegro ben moderato: CÃ©sar Franck Isabelle Faust Alexander Melnikov ",Top Classical of 2017,Classical,0,0,0,0,0,0,0,0,0,1,0,0,,
0.095057034,0.064371182,0.528197583,1,0.035014006,0.987951777,7.62E-05,0.03969577,0.040337019,0.804365822,audio_features,5ouJFrFmVd0oozI3hyJmrA,spotify:track:5ouJFrFmVd0oozI3hyJmrA,https://api.spotify.com/v1/tracks/5ouJFrFmVd0oozI3hyJmrA,https://api.spotify.com/v1/audio-analysis/5ouJFrFmVd0oozI3hyJmrA,0.208504135,0.5,When We Were Children: David Lang Ars Nova Copenhagen Paul Hillier ,Top Classical of 2017,Classical,0,0,0,0,0,0,0,0,0,0,1,0,,
0.499185225,0.184308102,0.479516553,0,0.055182073,0.936746832,0.579429735,0.034903105,0.791469194,0.301220087,audio_features,6UPiLy9ShPCLF5th2AV4pq,spotify:track:6UPiLy9ShPCLF5th2AV4pq,https://api.spotify.com/v1/tracks/6UPiLy9ShPCLF5th2AV4pq,https://api.spotify.com/v1/audio-analysis/6UPiLy9ShPCLF5th2AV4pq,0.08588531,0.5,Viola Concerto: II. â€”: Jennifer Higdon Roberto DÃ­az Nashville Symphony Orchestra Giancarlo Guerrero ,Top Classical of 2017,Classical,0,0,1,0,0,0,0,0,0,0,0,0,,
0.063552417,0.167188642,0.621166579,1,0.022829132,0.894578053,0.811608961,0.077411961,0.007056345,0.254900088,audio_features,0V3aBGjMSWP7rRdtgzMC6L,spotify:track:0V3aBGjMSWP7rRdtgzMC6L,https://api.spotify.com/v1/tracks/0V3aBGjMSWP7rRdtgzMC6L,https://api.spotify.com/v1/audio-analysis/0V3aBGjMSWP7rRdtgzMC6L,0.320096566,0.75,Flow & Fusion: ThurÃ­dur JÃ³nsdÃ³ttir Iceland Symphony Orchestra DanÃ­el Bjarnason ,Top Classical of 2017,Classical,0,0,0,0,0,0,0,0,0,0,1,0,,
0.185225421,0.137984858,0.788544404,1,0.014285714,0.931726739,0.000133401,0.059387372,0.017482886,0.166749449,audio_features,02TtG1YMJ7wH5Vkz04mChx,spotify:track:02TtG1YMJ7wH5Vkz04mChx,https://api.spotify.com/v1/tracks/02TtG1YMJ7wH5Vkz04mChx,https://api.spotify.com/v1/audio-analysis/02TtG1YMJ7wH5Vkz04mChx,0.108249418,0.75,Piazzolla: 5 Tango Sensations: I. Asleep: Astor Piazzolla Quatuor Ã‰bÃ¨ne Michel Portal ,Top Classical of 2017,Classical,1,0,0,0,0,0,0,0,0,0,0,0,,
0.145029875,0.045036263,0.481303205,1,0.022969188,0.979919629,0.851323829,0.094603042,0.016219063,0.321151568,audio_features,7ACfJT9JAWfZjV4Qi5V80Q,spotify:track:7ACfJT9JAWfZjV4Qi5V80Q,https://api.spotify.com/v1/tracks/7ACfJT9JAWfZjV4Qi5V80Q,https://api.spotify.com/v1/audio-analysis/7ACfJT9JAWfZjV4Qi5V80Q,0.28360588,0.75,Noches en los Jardines de EspaÃ±a: I. En el Generalife: Manuel de Falla Mari Kodama L'Orchestre de la Suisse Romande Kazuki Yamada ,Top Classical of 2017,Classical,0,0,0,0,0,0,1,0,0,0,0,0,,
0.095057034,0.058530425,0.461839201,1,0.043417367,0.995983926,0.942973523,0.044488435,0.007688257,0.208414524,audio_features,2NPuqw0MFpDe5vccgQesT2,spotify:track:2NPuqw0MFpDe5vccgQesT2,https://api.spotify.com/v1/tracks/2NPuqw0MFpDe5vccgQesT2,https://api.spotify.com/v1/audio-analysis/2NPuqw0MFpDe5vccgQesT2,0.136866534,0.75,Serenity (O Magnum Mysterium): Ola Gjeilo Guy Johnston Stephen Cleobury Orchestra dell'Accademia Nazionale di Santa Cecilia ,Top Classical of 2017,Classical,0,0,0,0,0,0,0,1,0,0,0,0,,
0.490494297,0.132949723,0.620073568,1,0.012885154,0.902610201,0.893075356,0.116482601,0.317535545,0.3434328,audio_features,7yK073aygMwkDEkMWaAZ65,spotify:track:7yK073aygMwkDEkMWaAZ65,https://api.spotify.com/v1/tracks/7yK073aygMwkDEkMWaAZ65,https://api.spotify.com/v1/audio-analysis/7yK073aygMwkDEkMWaAZ65,0.199259058,0.75,Homenaje a la seguidilla: III. Allegretto - Andante - Sostenuto: Federico Moreno Torroba Pepe Romero Orquesta de Extremadura Manuel Coves ,Top Classical of 2017,Classical,0,0,0,0,0,1,0,0,0,0,0,0,,
0.354698533,0.199413507,0.660977404,0,0.036134454,0.969879444,0.716904277,0.17795374,0.150078989,0.59308575,audio_features,5RkFbv7sfZk9OoaIDUPe7R,spotify:track:5RkFbv7sfZk9OoaIDUPe7R,https://api.spotify.com/v1/tracks/5RkFbv7sfZk9OoaIDUPe7R,https://api.spotify.com/v1/audio-analysis/5RkFbv7sfZk9OoaIDUPe7R,0.411009413,0.75,"Violin Sonata No. 9 in A Major, Op. 47, â€˜Kreutzerâ€™: I. Adagio sostenuto: Ludwig van Beethoven James Ehnes Andrew Armstrong ",Top Classical of 2017,Classical,0,0,0,0,0,0,0,0,0,1,0,0,,
0.217816404,0.027614695,0.487062533,0,0.02605042,0.988955796,0.052647658,0.103979996,0.021169036,0.062749144,audio_features,2SmOuiSWgy7fzDRVsHop7N,spotify:track:2SmOuiSWgy7fzDRVsHop7N,https://api.spotify.com/v1/tracks/2SmOuiSWgy7fzDRVsHop7N,https://api.spotify.com/v1/audio-analysis/2SmOuiSWgy7fzDRVsHop7N,0.17171911,0.5,"Bach, JS: St John Passion, BWV 245, Part 2: No. 35 ""Zerfliesse, mein Herze"" (Soprano): Johann Sebastian Bach Marc Minkowski Lenneke Ruiten Les Musiciens du Louvre ",Top Classical of 2017,Classical,0,0,0,0,1,0,0,0,0,0,0,0,,
0.047256926,0,0,1,0.038655462,0.762047605,0.488798371,0.046884768,0.017061611,0.248366637,audio_features,7MmJZM6tc63ctllz81iS70,spotify:track:7MmJZM6tc63ctllz81iS70,https://api.spotify.com/v1/tracks/7MmJZM6tc63ctllz81iS70,https://api.spotify.com/v1/audio-analysis/7MmJZM6tc63ctllz81iS70,0.27322873,0.75,Symphony No.6 in E Minor: IV. Epilogue. Moderato: Ralph Vaughan Williams HallÃ© Sir Mark Elder ,Top Classical of 2017,Classical,1,0,0,0,0,0,0,0,0,0,0,0,,
0.139598045,0.044633452,0.541019443,1,0.029691877,0.935742813,0.539714868,0.100854345,0.023275408,0.260032604,audio_features,2VTRt66kaDC3tf46MbLmqL,spotify:track:2VTRt66kaDC3tf46MbLmqL,https://api.spotify.com/v1/tracks/2VTRt66kaDC3tf46MbLmqL,https://api.spotify.com/v1/audio-analysis/2VTRt66kaDC3tf46MbLmqL,0.244270294,0.75,"String Quartet No.3 in G Major, Op.94: V. Recitative and Passacaglia (La Serenissima). Slow: Benjamin Britten Emerson String Quartet ",Top Classical of 2017,Classical,0,0,0,0,1,0,0,0,0,0,0,0,,
0.114611624,0.063867669,0.443573305,0,0.027731092,0.990963833,0.245417515,0.054177954,0.053501843,0.363319706,audio_features,5a23S62s8irJ0ZlA5U3kRN,spotify:track:5a23S62s8irJ0ZlA5U3kRN,https://api.spotify.com/v1/tracks/5a23S62s8irJ0ZlA5U3kRN,https://api.spotify.com/v1/audio-analysis/5a23S62s8irJ0ZlA5U3kRN,0.140262754,0.75,Ave verum corpus: Giovanni Pierluigi da Palestrina Giovanni Battista Bovicelli I Fagiolini Robert Hollingworth ,Top Classical of 2017,Classical,0,0,1,0,0,0,0,0,0,0,0,0,,
0,0.001311149,0.302995271,1,0.042857143,0.773091809,0.798370672,0.07491144,0,0.079783237,audio_features,5ORYSvboqZ3pR2ziLmCFwu,spotify:track:5ORYSvboqZ3pR2ziLmCFwu,https://api.spotify.com/v1/tracks/5ORYSvboqZ3pR2ziLmCFwu,https://api.spotify.com/v1/audio-analysis/5ORYSvboqZ3pR2ziLmCFwu,0.184141917,0.75,Cello Concerto: I. â€”: GyÃ¶rgy Ligeti Christian PoltÃ©ra Bit 20 Ensemble Baldur BrÃ¶nnimann ,Top Classical of 2017,Classical,0,0,0,0,0,1,0,0,0,0,0,0,,
0.202607279,0.124893507,0.662806096,1,0.021848739,0.52409521,0.004022403,0.329026881,0.176408636,0.531368204,audio_features,1xqGVFByxvNWSJlxMtwOgS,spotify:track:1xqGVFByxvNWSJlxMtwOgS,https://api.spotify.com/v1/tracks/1xqGVFByxvNWSJlxMtwOgS,https://api.spotify.com/v1/audio-analysis/1xqGVFByxvNWSJlxMtwOgS,0.056605365,0.5,Sonate da camera No. 1 in D Major: I. Adagio: Giovanni Stefano Carbonelli Bojan ÄŒiÄiÄ‡ The Illyria Consort ,Top Classical of 2017,Classical,0,1,0,0,0,0,0,0,0,0,0,0,,
0.42531233,0.034361776,0.443110878,1,0.018627451,0.994979907,0.926680244,0.059074807,0.21116377,0.407130758,audio_features,0FRjj5KTDUiFJyEXqwzWyu,spotify:track:0FRjj5KTDUiFJyEXqwzWyu,https://api.spotify.com/v1/tracks/0FRjj5KTDUiFJyEXqwzWyu,https://api.spotify.com/v1/audio-analysis/0FRjj5KTDUiFJyEXqwzWyu,0.113085636,0.75,"Fantasie in F Minor, D. 940, Op. 103: I. Allegro molto moderato: Franz Schubert Andreas Staier Alexander Melnikov ",Top Classical of 2017,Classical,1,0,0,0,0,0,0,0,0,0,0,0,,
0.381857686,0.174237832,0.63131897,1,0.042296919,0.991967852,0.00063442,0.109189414,0.097419695,0.149664412,audio_features,76cAbp5L5ei3ONbiNW9mmU,spotify:track:76cAbp5L5ei3ONbiNW9mmU,https://api.spotify.com/v1/tracks/76cAbp5L5ei3ONbiNW9mmU,https://api.spotify.com/v1/audio-analysis/76cAbp5L5ei3ONbiNW9mmU,0.049715001,0.75,"Des Knaben Wunderhorn: No. 7, Rheinlegendchen: Gustav Mahler Nicholas Phan Myra Huang ",Top Classical of 2017,Classical,0,0,0,0,0,0,0,0,0,1,0,0,,
0.286257469,0.025902749,0.448533894,1,0.072268908,0.966867388,0.022199593,0.131068973,0.017588204,0.126644506,audio_features,6N16Wp4xUXz21h7sX7fBpm,spotify:track:6N16Wp4xUXz21h7sX7fBpm,https://api.spotify.com/v1/tracks/6N16Wp4xUXz21h7sX7fBpm,https://api.spotify.com/v1/audio-analysis/6N16Wp4xUXz21h7sX7fBpm,0.404828859,0.75,Soft Aberration: Scott Wollschleger Anne Lanzilotti Karl Larson ,Top Classical of 2017,Classical,0,0,0,0,0,0,1,0,0,0,0,0,,
0.260184682,0.012207182,0.345139254,1,0.055602241,0.990963833,1.53E-05,0.075224005,0.055924171,0.490059731,audio_features,4Pebamf3sEdhuZFpsgTQkj,spotify:track:4Pebamf3sEdhuZFpsgTQkj,https://api.spotify.com/v1/tracks/4Pebamf3sEdhuZFpsgTQkj,https://api.spotify.com/v1/audio-analysis/4Pebamf3sEdhuZFpsgTQkj,0.11257224,0.5,Stabat Mater (Plainsong): James MacMillan The Sixteen Harry Christophers Britten Sinfonia ,Top Classical of 2017,Classical,0,0,0,0,0,0,0,1,0,0,0,0,,
0.046170559,0.039900425,0.533893852,0,0.032212885,0.906626275,0.517311609,0.081892061,0.053607162,0.217571543,audio_features,2OMCOq8H6caZacNtcfYpxu,spotify:track:2OMCOq8H6caZacNtcfYpxu,https://api.spotify.com/v1/tracks/2OMCOq8H6caZacNtcfYpxu,https://api.spotify.com/v1/audio-analysis/2OMCOq8H6caZacNtcfYpxu,0.187010025,0.5,"String Quartet No. 12 in F Major, Op. 96 'The American': II. Lento: AntonÃ­n DvoÅ™Ã¡k Å kampa Quartet ",Top Classical of 2017,Classical,0,0,1,0,0,0,0,0,0,0,0,0,,
0.184139055,0.076052696,0.506169207,1,0.042296919,0.988955796,0,0.130027089,0.054239073,0.51481807,audio_features,52znCmC38peInjsEwlL3Qg,spotify:track:52znCmC38peInjsEwlL3Qg,https://api.spotify.com/v1/tracks/52znCmC38peInjsEwlL3Qg,https://api.spotify.com/v1/audio-analysis/52znCmC38peInjsEwlL3Qg,0.017574306,1,Mala Punica: Ego Flos Campi: James Weeks Exaudi Vocal Ensemble ,Top Classical of 2017,Classical,0,1,0,0,0,0,0,0,0,0,0,0,,
0.434003259,0.186322156,0.67735155,1,0.019747899,0.867469552,0.779022403,0.062825589,0.463928383,0.414549345,audio_features,4frlBTwg0JD27j03extJc5,spotify:track:4frlBTwg0JD27j03extJc5,https://api.spotify.com/v1/tracks/4frlBTwg0JD27j03extJc5,https://api.spotify.com/v1/audio-analysis/4frlBTwg0JD27j03extJc5,0.029930887,0.75,"Concerto for 3 Trumpets and Timpani in D Major, TWV 54:D3: II. Allegro: Georg Philipp Telemann Akademie fÃ¼r Alte Musik Berlin ",Top Classical of 2017,Classical,0,1,0,0,0,0,0,0,0,0,0,0,,
0.262357414,0.067392263,0.579127693,0,0.017927171,0.986947759,0.131364562,0.084184205,0.212216956,0.371916351,audio_features,5sd3rRv0o99f8YHbNr9ODD,spotify:track:5sd3rRv0o99f8YHbNr9ODD,https://api.spotify.com/v1/tracks/5sd3rRv0o99f8YHbNr9ODD,https://api.spotify.com/v1/audio-analysis/5sd3rRv0o99f8YHbNr9ODD,0.071432695,0.75,"String Quartet in F Minor, Op. 20 No. 5, Hob. III:35: IV. Finale. Fuga a 2 soggetti: Franz Joseph Haydn Chiaroscuro Quartet ",Top Classical of 2017,Classical,0,0,0,0,0,1,0,0,0,0,0,0,,
0.474198805,0.412903239,0.59169732,0,0.079691877,0.990963833,0.82688391,0.087309856,0.571353344,0.505922133,audio_features,1U4GGlDkiB6jXRvgdBROYq,spotify:track:1U4GGlDkiB6jXRvgdBROYq,https://api.spotify.com/v1/tracks/1U4GGlDkiB6jXRvgdBROYq,https://api.spotify.com/v1/audio-analysis/1U4GGlDkiB6jXRvgdBROYq,0.118542229,0.75,Fielding Dawson in Franz Kline's Studio: Nico Muhly Brooklyn Youth Chorus Bryce Dessner Richard Reed Parry Miranda Cuckson Elena Moon Park Edward A. Malave Paul Wiancko Ning Yu David Cossin Dianne Berkun Menaker ,Top Classical of 2017,Classical,0,0,0,0,0,0,0,0,0,0,0,1,,
0.035198262,0.099415723,0.567041513,1,0.019747899,0.95883524,0.904276986,0.114398833,0.013480779,0.16313249,audio_features,5aswl50libdWwEMXfukIcq,spotify:track:5aswl50libdWwEMXfukIcq,https://api.spotify.com/v1/tracks/5aswl50libdWwEMXfukIcq,https://api.spotify.com/v1/audio-analysis/5aswl50libdWwEMXfukIcq,0.299092643,0.75,Lulu Suite: V. Adagio: Alban Berg Barbara Hannigan Ludwig Orchestra ,Top Classical of 2017,Classical,0,1,0,0,0,0,0,0,0,0,0,0,,
0.260184682,0.06578102,0.517834997,0,0.032072829,0.982931685,0.369653768,0.110231298,0.08583465,0.350424738,audio_features,2qlGoSzNaqgfQ22WYj5oqv,spotify:track:2qlGoSzNaqgfQ22WYj5oqv,https://api.spotify.com/v1/tracks/2qlGoSzNaqgfQ22WYj5oqv,https://api.spotify.com/v1/audio-analysis/2qlGoSzNaqgfQ22WYj5oqv,0.17338722,0.5,"San Sigismondo, re di Borgogna: â€œAure voi deâ€™ miei sospiriâ€: Domenico Gabrielli Cecilia Bartoli Sol Gabetta Cappella Gabetta AndrÃ©s Gabetta ",Top Classical of 2017,Classical,0,0,0,0,0,0,0,0,1,0,0,0,,
0.058120587,0.222575129,0.747283237,1,0.029131653,0.959839258,0.892057026,0.065013544,0.030331754,0.790260956,audio_features,16m3j9MmWVtKWwHDIUHz6i,spotify:track:16m3j9MmWVtKWwHDIUHz6i,https://api.spotify.com/v1/tracks/16m3j9MmWVtKWwHDIUHz6i,https://api.spotify.com/v1/audio-analysis/16m3j9MmWVtKWwHDIUHz6i,0.096715855,1,The Old Woodcutter (version for string quartet): Graham Reynolds Tosca String Quartet ,Top Classical of 2017,Classical,0,0,0,0,0,0,0,1,0,0,0,0,,
0.520912548,0.099717831,0.543878087,1,0.040616246,0.994979907,0.880855397,0.083142321,0.612427593,0.512939543,audio_features,3lfnCHt0tliE1haiPxPH13,spotify:track:3lfnCHt0tliE1haiPxPH13,https://api.spotify.com/v1/tracks/3lfnCHt0tliE1haiPxPH13,https://api.spotify.com/v1/audio-analysis/3lfnCHt0tliE1haiPxPH13,0.050127075,0.75,"Piano Sonata No. 3 In C Major, Op. 2, No. 3: 3. Scherzo (Allegro) - Live: Ludwig van Beethoven Evgeny Kissin ",Top Classical of 2017,Classical,1,0,0,0,0,0,0,0,0,0,0,0,,
0.007495926,0.048057344,0.455512349,0,0.032633053,0.996987944,0.356415479,0.052302563,0.014639284,0.120079216,audio_features,7G8c3rX8dmlzOI6LY1W0Wx,spotify:track:7G8c3rX8dmlzOI6LY1W0Wx,https://api.spotify.com/v1/tracks/7G8c3rX8dmlzOI6LY1W0Wx,https://api.spotify.com/v1/audio-analysis/7G8c3rX8dmlzOI6LY1W0Wx,0.078693248,0.5,"All-Night Vigil, Op. 37: No. 5, O Lord, You Now Let Your Servant Depart in Peace: Sergei Rachmaninoff Falk Hoffmann MDR Leipzig Radio Chorus Risto Joost ",Top Classical of 2017,Classical,0,0,0,0,0,0,0,0,0,0,1,0,,
0.401412276,0.231638373,0.579506043,0,0.016526611,0.987951777,0.852342159,0.050427172,0.351237493,0.239833671,audio_features,1JeLhUNNWZDQuljRqns9R7,spotify:track:1JeLhUNNWZDQuljRqns9R7,https://api.spotify.com/v1/tracks/1JeLhUNNWZDQuljRqns9R7,https://api.spotify.com/v1/audio-analysis/1JeLhUNNWZDQuljRqns9R7,0.101613771,0.75,"Piano Sonata No. 2 in D Minor, Op. 14: IV. Vivace: Sergei Prokofiev Dmitry Masleev Alexander Sladkovsky Tatarstan National Symphony Orchestra ",Top Classical of 2017,Classical,0,0,1,0,0,0,0,0,0,0,0,0,,
0.043128734,0.057926209,0.498686285,0,0.037815126,0.994979907,0.918533605,0.236299229,0.005897841,0.214311186,audio_features,71k0xIGlR7Bs5YKuLzxmQF,spotify:track:71k0xIGlR7Bs5YKuLzxmQF,https://api.spotify.com/v1/tracks/71k0xIGlR7Bs5YKuLzxmQF,https://api.spotify.com/v1/audio-analysis/71k0xIGlR7Bs5YKuLzxmQF,0.144141804,0.75,Requiem: Lacrimosa: Tigran Mansurian RIAS Kammerchor Munich Chamber Orchestra Alexander Liebreich ,Top Classical of 2017,Classical,0,0,0,0,0,0,0,0,1,0,0,0,,
0.292775665,0.06950702,0.486642144,1,0.03837535,0.949799073,0.50814664,0.077620338,0.035387046,0.150403087,audio_features,1yWEDQI4F1EVrztcNdT4q6,spotify:track:1yWEDQI4F1EVrztcNdT4q6,https://api.spotify.com/v1/tracks/1yWEDQI4F1EVrztcNdT4q6,https://api.spotify.com/v1/audio-analysis/1yWEDQI4F1EVrztcNdT4q6,0.174999292,0.75,"2 Controversies and a Conversation: No. 3, Conversation: Elliott Carter Colin Currie Pierre-Laurent Aimard Birmingham Contemporary Music Group Oliver Knussen ",Top Classical of 2017,Classical,0,0,0,0,0,0,0,1,0,0,0,0,,
0.260184682,0.000676722,0.278381503,0,0.03837535,0.99297187,0.967413442,0.077724526,0.174302264,0.092627262,audio_features,0S6KWNO0BRK2qs1icIhSHr,spotify:track:0S6KWNO0BRK2qs1icIhSHr,https://api.spotify.com/v1/tracks/0S6KWNO0BRK2qs1icIhSHr,https://api.spotify.com/v1/audio-analysis/0S6KWNO0BRK2qs1icIhSHr,0.082866636,0.75,The Firebird (Arr. G. Agosti for Piano): VI. Berceuse (Lullaby): Igor Stravinsky Alexandre Kantorow ,Top Classical of 2017,Classical,0,0,0,0,0,0,0,0,1,0,0,0,,
0.074416078,0.014624047,0.295953757,0,0.026330532,0.230921795,0.006364562,0.031569077,0.020537125,0.129127982,audio_features,6eQ8TRYZigIvw0XcdY76oy,spotify:track:6eQ8TRYZigIvw0XcdY76oy,https://api.spotify.com/v1/tracks/6eQ8TRYZigIvw0XcdY76oy,https://api.spotify.com/v1/audio-analysis/6eQ8TRYZigIvw0XcdY76oy,0.115696763,0.5,"Asyla, Op. 17: IV. Fourth Movement: Thomas AdÃ¨s London Symphony Orchestra ",Top Classical of 2017,Classical,0,0,0,0,0,0,0,0,0,1,0,0,,
0.068984248,0.049467182,0.570488702,1,0.031512605,0.947791036,0.870672098,0.067514065,0.039599789,0.088787427,audio_features,2in7T2TWPkJW6Z6Ih9P4Ew,spotify:track:2in7T2TWPkJW6Z6Ih9P4Ew,https://api.spotify.com/v1/tracks/2in7T2TWPkJW6Z6Ih9P4Ew,https://api.spotify.com/v1/audio-analysis/2in7T2TWPkJW6Z6Ih9P4Ew,0.391703601,1,Symphony No. 5 in C-Sharp Minor: I. Trauermarsch: Gustav Mahler Minnesota Orchestra Osmo VÃ¤nskÃ¤ ,Top Classical of 2017,Classical,0,0,0,0,0,0,0,0,0,1,0,0,,
0.059206953,0.005641365,0.345034157,1,0.028851541,0.977911592,0.875763747,0.083142321,0.012111638,0.158776857,audio_features,54UvxfsndxyDbbJkKJLdeq,spotify:track:54UvxfsndxyDbbJkKJLdeq,https://api.spotify.com/v1/tracks/54UvxfsndxyDbbJkKJLdeq,https://api.spotify.com/v1/audio-analysis/54UvxfsndxyDbbJkKJLdeq,1,0.75,Only the Sound Remains: Howard Skempton Christopher Yates Birmingham Contemporary Music Group Martyn Brabbins ,Top Classical of 2017,Classical,0,1,0,0,0,0,0,0,0,0,0,0,,
0.28299837,0.023586587,0.44111403,0,0.031932773,0.989959815,0.026985743,0.068035007,0.093206951,0.356117628,audio_features,6Pc4JvB3Lz4HnfxgAe5bKR,spotify:track:6Pc4JvB3Lz4HnfxgAe5bKR,https://api.spotify.com/v1/tracks/6Pc4JvB3Lz4HnfxgAe5bKR,https://api.spotify.com/v1/audio-analysis/6Pc4JvB3Lz4HnfxgAe5bKR,0.016126951,0.5,"Concerto In E Major ""La primavera"", Op. 8, No. 1, RV 269: 2. Largo: Antonio Vivaldi Daniel Hope ZÃ¼rcher Kammerorchester ",Top Classical of 2017,Classical,0,1,0,0,0,0,0,0,0,0,0,0,,
0.499185225,0.986908649,0.951802417,0,0.069467787,0.001362995,0.000157841,0.071994165,0.79252238,0.492785186,audio_features,1EoJh1bswhlUpfzvEI7W6y,spotify:track:1EoJh1bswhlUpfzvEI7W6y,https://api.spotify.com/v1/tracks/1EoJh1bswhlUpfzvEI7W6y,https://api.spotify.com/v1/audio-analysis/1EoJh1bswhlUpfzvEI7W6y,0.067634023,0.75,Kids In The Dark: All Time Low ,Top 100 Rock Tracks on Spotify,Rock,0,1,0,0,0,0,0,0,0,0,0,0,,
0.487235198,0.940585405,0.957561745,1,0.031512605,3.00E-05,0,0.047301521,0.440758294,0.358696621,audio_features,5rDCWhAZ3KbL7joZJl6qqI,spotify:track:5rDCWhAZ3KbL7joZJl6qqI,https://api.spotify.com/v1/tracks/5rDCWhAZ3KbL7joZJl6qqI,https://api.spotify.com/v1/audio-analysis/5rDCWhAZ3KbL7joZJl6qqI,0.104398671,0.75,Speaking In Tongues: Young Guns ,Top 100 Rock Tracks on Spotify,Rock,0,0,0,0,0,0,0,0,0,1,0,0,,
0.555676263,0.692856754,0.931812927,1,0.052661064,0.002367014,0,0.029381121,0.629278568,0.646334008,audio_features,0CsP3X8vw67bm2ieIc73a4,spotify:track:0CsP3X8vw67bm2ieIc73a4,https://api.spotify.com/v1/tracks/0CsP3X8vw67bm2ieIc73a4,https://api.spotify.com/v1/audio-analysis/0CsP3X8vw67bm2ieIc73a4,0.068689682,0.75,I Knew You Were Trouble: We Came As Romans ,Top 100 Rock Tracks on Spotify,Rock,0,0,0,0,0,0,1,0,0,0,0,0,,
0.498098859,0.996978919,0.967419863,1,0.270308123,0.000127049,1.15E-05,0.275890811,0.090047393,0.619760822,audio_features,0I8heLJP9YJqTg5308qKEz,spotify:track:0I8heLJP9YJqTg5308qKEz,https://api.spotify.com/v1/tracks/0I8heLJP9YJqTg5308qKEz,https://api.spotify.com/v1/audio-analysis/0I8heLJP9YJqTg5308qKEz,0.057880079,0,Phoenix: Veil Of Maya ,Top 100 Rock Tracks on Spotify,Rock,0,0,0,0,0,0,0,0,0,0,0,1,,
0.614340033,0.950655675,0.935575407,0,0.059103641,0.002236491,0.000809572,0.058866431,0.86940495,0.556177486,audio_features,63mnZ0zF5fBwJzYg2pDo9e,spotify:track:63mnZ0zF5fBwJzYg2pDo9e,https://api.spotify.com/v1/tracks/63mnZ0zF5fBwJzYg2pDo9e,https://api.spotify.com/v1/audio-analysis/63mnZ0zF5fBwJzYg2pDo9e,0.048565946,0.75,Happy Idiot: TV On The Radio ,Top 100 Rock Tracks on Spotify,Rock,0,0,0,0,0,0,0,0,0,0,0,1,,
0.397066812,0.965761081,0.927903311,0,0.046358543,7.97E-06,1.44E-06,0.142529694,0.452343339,0.619499739,audio_features,6LvQRDyjrsnmFVjfZPdUy4,spotify:track:6LvQRDyjrsnmFVjfZPdUy4,https://api.spotify.com/v1/tracks/6LvQRDyjrsnmFVjfZPdUy4,https://api.spotify.com/v1/audio-analysis/6LvQRDyjrsnmFVjfZPdUy4,0.05826272,0.75,I Am Machine: Three Days Grace ,Top 100 Rock Tracks on Spotify,Rock,0,0,1,0,0,0,0,0,0,0,0,0,,
0.511135253,0.994964865,0.943941146,1,0.056162465,9.73E-05,0.000163951,0.23942488,0.321748289,0.340261593,audio_features,5UoIS8W3OFFQhloQ99cdB5,spotify:track:5UoIS8W3OFFQhloQ99cdB5,https://api.spotify.com/v1/tracks/5UoIS8W3OFFQhloQ99cdB5,https://api.spotify.com/v1/audio-analysis/5UoIS8W3OFFQhloQ99cdB5,0.082097392,0.75,The Dark: Stone Sour ,Top 100 Rock Tracks on Spotify,Rock,0,0,0,0,0,0,0,1,0,0,0,0,,
0.212384574,0.76234162,0.87056227,1,0.034033613,0.017969462,0.000141548,0.086267972,0.099526066,0.824099899,audio_features,6qXwhR3HACBhXfmJIbzaXG,spotify:track:6qXwhR3HACBhXfmJIbzaXG,https://api.spotify.com/v1/tracks/6qXwhR3HACBhXfmJIbzaXG,https://api.spotify.com/v1/audio-analysis/6qXwhR3HACBhXfmJIbzaXG,0.097651514,0.75,Left You Behind: Stick To Your Guns ,Top 100 Rock Tracks on Spotify,Rock,0,0,0,0,0,0,0,0,0,0,1,0,,
0.253666486,0.944613513,0.953084603,1,0.130252101,0.000297732,4.83E-06,0.270681392,0.225908373,0.755817063,audio_features,1jpEq51TpefSm9ifCdE5gE,spotify:track:1jpEq51TpefSm9ifCdE5gE,https://api.spotify.com/v1/tracks/1jpEq51TpefSm9ifCdE5gE,https://api.spotify.com/v1/audio-analysis/1jpEq51TpefSm9ifCdE5gE,0.03988634,0.75,Go Go Go: Sleeping With Sirens ,Top 100 Rock Tracks on Spotify,Rock,0,0,0,0,0,0,0,0,0,1,0,0,,
